State,SA3_Code,SA3_Name,Age Group,% DTP,% Polio,% HIB,% HEP,% MMR,% Pneumo,% MenC,% Varicella,% Fully
SA,40502,Lower North,2 Year olds,92.9245283,94.33962264,92.45283019,95.28301887,92.9245283,91.98113208,93.39622642,92.9245283,90.09433962
SA,40503,Mid North,2 Year olds,89.78873239,94.71830986,91.1971831,95.42253521,90.49295775,94.01408451,94.71830986,90.14084507,89.08450704
SA,40504,Yorke Peninsula,2 Year olds,88.74458874,92.64069264,89.61038961,92.64069264,89.17748918,91.77489177,92.64069264,89.17748918,86.58008658
SA,40601,Eyre Peninsula and South West,2 Year olds,88.70967742,93.38709677,90.64516129,94.03225806,88.22580645,92.58064516,92.90322581,89.83870968,85.32258065
SA,40602,Outback - North and East,2 Year olds,87.20538721,93.93939394,89.8989899,94.94949495,88.88888889,93.93939394,93.26599327,88.88888889,86.1952862
SA,40701,Fleurieu - Kangaroo Island,2 Year olds,86.84210526,91.38755981,88.27751196,92.10526316,87.79904306,89.23444976,90.43062201,87.79904306,85.88516746
SA,40702,Limestone Coast,2 Year olds,93.30289193,96.04261796,94.06392694,96.65144597,93.60730594,95.28158295,95.12937595,93.60730594,92.23744292
SA,40703,Murray and Mallee,2 Year olds,90.9476662,93.91796322,91.08910891,94.34229137,91.23055163,92.7864215,93.21074965,91.93776521,88.68458274
SA,NM,Not mapped,5 Year olds,NP,NP,NP,NP,NP,NP,NP,NP,NP
SA,40101,Adelaide City,5 Year olds,84.31372549,86.2745098,0,0,0,0,0,0,83.33333333
SA,40102,Adelaide Hills,5 Year olds,92.1132457,92.21435794,0,0,0,0,0,0,92.1132457
SA,40103,Burnside,5 Year olds,96.25935162,96.25935162,0,0,0,0,0,0,96.25935162
SA,40104,Campbelltown (SA),5 Year olds,93.08510638,93.26241135,0,0,0,0,0,0,92.90780142
SA,40105,Norwood - Payneham - St Peters,5 Year olds,93.51851852,93.82716049,0,0,0,0,0,0,93.51851852
SA,40106,Prospect - Walkerville,5 Year olds,92.51497006,92.21556886,0,0,0,0,0,0,92.21556886
SA,40107,Unley,5 Year olds,96.32768362,96.89265537,0,0,0,0,0,0,96.32768362
SA,40201,Gawler - Two Wells,5 Year olds,94.89361702,95.10638298,0,0,0,0,0,0,94.89361702
SA,40202,Playford,5 Year olds,96.27179796,96.09140108,0,0,0,0,0,0,95.9711365
SA,40203,Port Adelaide - East,5 Year olds,94.36052367,94.66263847,0,0,0,0,0,0,94.36052367
SA,40204,Salisbury,5 Year olds,94.17112299,94.3315508,0,0,0,0,0,0,93.95721925
SA,40205,Tea Tree Gully,5 Year olds,94.43396226,94.43396226,0,0,0,0,0,0,94.24528302
SA,40301,Holdfast Bay,5 Year olds,92.70072993,92.70072993,0,0,0,0,0,0,92.70072993
SA,40302,Marion,5 Year olds,96.13095238,96.42857143,0,0,0,0,0,0,96.13095238
SA,40303,Mitcham,5 Year olds,96.4549483,96.4549483,0,0,0,0,0,0,96.30723781
SA,40304,Onkaparinga,5 Year olds,93.81546135,93.66583541,0,0,0,0,0,0,93.56608479
SA,40401,Charles Sturt,5 Year olds,94.78330658,94.78330658,0,0,0,0,0,0,94.46227929
SA,40402,Port Adelaide - West,5 Year olds,94.75218659,94.89795918,0,0,0,0,0,0,94.60641399
SA,40403,West Torrens,5 Year olds,95.41864139,95.57661927,0,0,0,0,0,0,95.41864139
SA,40501,Barossa,5 Year olds,95.21410579,95.21410579,0,0,0,0,0,0,94.96221662
SA,40502,Lower North,5 Year olds,94.11764706,94.11764706,0,0,0,0,0,0,94.11764706
SA,40503,Mid North,5 Year olds,92.8057554,92.8057554,0,0,0,0,0,0,92.44604317
SA,40504,Yorke Peninsula,5 Year olds,91.47982063,92.82511211,0,0,0,0,0,0,91.47982063
SA,40601,Eyre Peninsula and South West,5 Year olds,90.88277858,90.59334298,0,0,0,0,0,0,90.44862518
SA,40602,Outback - North and East,5 Year olds,96.4664311,96.81978799,0,0,0,0,0,0,96.4664311
SA,40701,Fleurieu - Kangaroo Island,5 Year olds,88.94472362,89.1959799,0,0,0,0,0,0,88.94472362
SA,40702,Limestone Coast,5 Year olds,95.24475524,95.38461538,0,0,0,0,0,0,95.24475524
SA,40703,Murray and Mallee,5 Year olds,94.57831325,94.27710843,0,0,0,0,0,0,94.27710843
TAS,NM,Not mapped,1 Year olds,NP,NP,NP,NP,NP,NP,NP,NP,NP
TAS,60101,Brighton,1 Year olds,96.12403101,96.51162791,96.51162791,96.89922481,0,?99.00,0,0,96.12403101
TAS,60102,Hobart - North East,1 Year olds,96.45868465,96.45868465,96.45868465,96.96458685,0,96.79595278,0,0,95.95278246
TAS,60103,Hobart - North West,1 Year olds,94.81268012,94.95677233,94.6685879,94.81268012,0,95.96541787,0,0,93.80403458
TAS,60104,Hobart - South and West,1 Year olds,95.16616314,95.16616314,95.16616314,95.16616314,0,95.46827795,0,0,94.86404834
TAS,60105,Hobart Inner,1 Year olds,93.78531073,93.78531073,93.50282486,93.50282486,0,93.50282486,0,0,92.09039548
TAS,60106,Sorell - Dodges Ferry,1 Year olds,93.96984925,93.96984925,93.96984925,93.96984925,0,93.96984925,0,0,93.96984925
TAS,60201,Launceston,1 Year olds,94.58563536,94.6961326,94.6961326,94.6961326,0,95.80110497,0,0,93.8121547
TAS,60202,Meander Valley - West Tamar,1 Year olds,83.50515464,83.50515464,83.50515464,84.02061856,0,88.1443299,0,0,83.50515464
TAS,60203,North East,1 Year olds,94.47368421,94.47368421,94.47368421,94.47368421,0,94.73684211,0,0,94.21052632
TAS,60301,Central Highlands (Tas.),1 Year olds,88.11881188,88.11881188,88.11881188,88.11881188,0,90.0990099,0,0,87.12871287
TAS,60302,Huon - Bruny Island,1 Year olds,87.62886598,87.11340206,87.11340206,87.11340206,0,89.17525773,0,0,87.11340206
TAS,60303,South East Coast,1 Year olds,94.82758621,94.82758621,94.82758621,94.82758621,0,94.82758621,0,0,94.82758621
TAS,60401,Burnie - Ulverstone,1 Year olds,93.23770492,93.23770492,93.23770492,93.44262295,0,96.31147541,0,0,93.23770492
TAS,60402,Devonport,1 Year olds,92.07459207,92.07459207,92.07459207,92.07459207,0,93.00699301,0,0,91.84149184
TAS,60403,West Coast,1 Year olds,92.25352113,92.25352113,92.25352113,92.25352113,0,92.25352113,0,0,92.25352113
TAS,NM,Not mapped,2 Year olds,NP,NP,NP,NP,NP,NP,NP,NP,NP
TAS,60101,Brighton,2 Year olds,96.67774086,98.33887043,97.34219269,98.33887043,96.01328904,97.6744186,97.00996678,96.34551495,95.0166113
TAS,60102,Hobart - North East,2 Year olds,96.81528662,97.77070064,97.29299363,97.77070064,96.65605096,97.92993631,97.29299363,96.81528662,95.54140127
TAS,60103,Hobart - North West,2 Year olds,93.90444811,96.70510708,94.72817133,96.70510708,93.90444811,95.05766063,95.55189456,94.2339374,91.59802306
TAS,60104,Hobart - South and West,2 Year olds,95.08196721,96.72131148,95.6284153,96.72131148,95.35519126,95.35519126,95.08196721,95.08196721,93.71584699
TAS,60105,Hobart Inner,2 Year olds,93.16939891,98.08743169,96.17486339,98.08743169,92.89617486,96.44808743,95.6284153,93.98907104,89.89071038
TAS,60106,Sorell - Dodges Ferry,2 Year olds,94.97716895,97.71689498,95.43378995,97.71689498,95.43378995,96.34703196,95.89041096,95.43378995,94.06392694
TAS,60201,Launceston,2 Year olds,92.99435028,95.48022599,93.44632768,95.48022599,93.22033898,94.12429379,94.91525424,93.22033898,91.29943503
TAS,60202,Meander Valley - West Tamar,2 Year olds,91.30434783,94.34782609,93.91304348,94.34782609,91.30434783,93.47826087,93.47826087,91.30434783,90
TAS,60203,North East,2 Year olds,92.92929293,94.6969697,93.68686869,94.44444444,93.43434343,94.19191919,93.68686869,93.43434343,91.66666667
TAS,60301,Central Highlands (Tas.),2 Year olds,94.84536082,?95.00,?95.00,?95.00,94.84536082,?95.00,?95.00,?95.00,93.81443299
TAS,60302,Huon - Bruny Island,2 Year olds,82.03883495,85.4368932,82.52427184,85.4368932,82.52427184,85.4368932,85.9223301,82.52427184,81.55339806
TAS,60303,South East Coast,2 Year olds,83.33333333,87.5,83.33333333,87.5,85.41666667,91.66666667,93.75,85.41666667,81.25
TAS,60401,Burnie - Ulverstone,2 Year olds,92.92929293,96.76767677,94.14141414,96.76767677,93.73737374,94.94949495,95.55555556,93.73737374,92.12121212
TAS,60402,Devonport,2 Year olds,92.85714286,96.53061224,93.67346939,96.53061224,93.06122449,94.89795918,95.30612245,93.26530612,92.65306122
TAS,60403,West Coast,2 Year olds,91.01796407,94.61077844,91.01796407,94.61077844,91.01796407,92.81437126,92.81437126,91.01796407,90.41916168
TAS,NM,Not mapped,5 Year olds,NP,NP,NP,NP,NP,NP,NP,NP,NP
TAS,60101,Brighton,5 Year olds,98.04560261,97.71986971,0,0,0,0,0,0,97.71986971
TAS,60102,Hobart - North East,5 Year olds,97.27793696,97.42120344,0,0,0,0,0,0,97.27793696
TAS,60103,Hobart - North West,5 Year olds,93.97993311,94.14715719,0,0,0,0,0,0,93.97993311
TAS,60104,Hobart - South and West,5 Year olds,94.16058394,95.13381995,0,0,0,0,0,0,94.16058394
TAS,60105,Hobart Inner,5 Year olds,95.93301435,95.6937799,0,0,0,0,0,0,95.45454545
TAS,60106,Sorell - Dodges Ferry,5 Year olds,96.58536585,96.58536585,0,0,0,0,0,0,96.58536585
TAS,60201,Launceston,5 Year olds,92.87234043,92.9787234,0,0,0,0,0,0,92.65957447
TAS,60202,Meander Valley - West Tamar,5 Year olds,89.42731278,89.42731278,0,0,0,0,0,0,89.42731278
TAS,60203,North East,5 Year olds,91.7989418,91.7989418,0,0,0,0,0,0,91.53439153
TAS,60301,Central Highlands (Tas.),5 Year olds,94.17475728,94.17475728,0,0,0,0,0,0,94.17475728
